run_label,mode,id,type,question,gold_answer,pred_answer,pred_answer_raw,em,char_f1,evidence_strict_hit,evidence_any_hit,retrieve_sec,llm_sec,latency_sec,error
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe45d,questanswer_1doc,在广州南沙民心港人子弟学校举行的“新时代好少年”走读湾区研学行活动中，共发布了多少条研学路线，并且这些路线覆盖了哪些城市？,活动中共发布了26条研学路线，这些路线以广州为中心，辐射整个大湾区，涵盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并计划未来将覆盖“9+2”所有大湾区城市。,共发布了26条研学路线，覆盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并将未来扩展至“9+2”所有大湾区城市。,共发布了26条研学路线，覆盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并将未来扩展至“9+2”所有大湾区城市。,0.0000,0.8027,NA,NA,13.4763,0.9341,14.4104,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe466,questanswer_1doc,通过韦布空间望远镜观测，研究人员发现了哪种元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了哪个关于宇宙尘埃形成的假设？,研究人员通过韦布空间望远镜观测发现了碳尘埃存在于少于10亿年历史的星系中，这一发现挑战了现有的关于宇宙尘埃形成的假设，该假设认为较重的元素形成得没那么快。,通过韦布空间望远镜观测，研究人员发现了碳元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了宇宙尘埃形成过程中较重元素无法在早期快速产生的假设。,通过韦布空间望远镜观测，研究人员发现了碳元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了宇宙尘埃形成过程中较重元素无法在早期快速产生的假设。,0.0000,0.8079,NA,NA,14.7829,1.4003,16.1832,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe47d,questanswer_1doc,2023年“中国寻根之旅”夏令营在海南三亚举办的开营日期是哪一天？来自哪些国家的华裔青少年参加了这次夏令营？,2023年“中国寻根之旅”夏令营在海南三亚的开营日期是7月20日。来自德国、丹麦、波兰等国家的40名华裔青少年参加了这次夏令营。,2019年“中国寻根之旅”夏令营海南三亚营开营仪式于8月3日在三亚华侨学校举行，来自柬埔寨的40名华裔青少年参加了此次夏令营。,2019年“中国寻根之旅”夏令营海南三亚营开营仪式于8月3日在三亚华侨学校举行，来自柬埔寨的40名华裔青少年参加了此次夏令营。,0.0000,0.6772,NA,NA,13.2658,0.9393,14.2051,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe485,questanswer_1doc,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有多少人遇难，又有多少人被困？,至少有16人遇难，且仍有多人被困。,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有16人遇难，并有100多人受困。,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有16人遇难，并有100多人受困。,0.0000,0.4058,NA,NA,12.9271,0.7900,13.7172,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe49f,questanswer_1doc,第五届“嘉庚风·中华情”香港集美校友后裔夏令营的开营仪式在哪个地点举行，并且这次夏令营活动将在哪些地方开展？,第五届“嘉庚风·中华情”香港集美校友后裔夏令营的开营仪式在集美闽台研学总部|万千极美营地举行，这次夏令营活动将在厦门、泉州、漳州三地开展。,无法确定,无法确定,0.0000,0.0000,NA,NA,17.2364,0.4107,17.6471,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe51d,questanswer_1doc,中国驻津巴布韦大使馆提醒在津同胞采取哪些措施来提高安全防范意识？,中国驻津巴布韦大使馆提醒在津同胞提高安全防范意识的措施包括：不携带大量现金，避免财物外露；谨慎安排出行计划，提前了解目的地和途中的安全动态；开车外出时锁好车门、车窗，不在车内放置贵重物品；避免参与或围观大型集会、游行示威等活动；避免在夜间出入酒吧、夜店等娱乐场所，不从事涉黄赌毒活动。,密切关注当地疫情发展和安全形势，严格遵守防疫政策与政府规定，坚持非必要不旅行，加强个人防护并提高警惕，妥善保管护照等重要证件，减少非必要外出，保持高度警戒，确保人身和财产安全，并在紧急情况下及时报警及联系使馆,密切关注当地疫情发展和安全形势，严格遵守防疫政策与政府规定，坚持非必要不旅行，加强个人防护并提高警惕，妥善保管护照等重要证件，减少非必要外出，保持高度警戒，确保人身和财产安全，并在紧急情况下及时报警及联系使馆,0.0000,0.2033,NA,NA,12.1701,1.1564,13.3265,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe53a,questanswer_1doc,第五届海峡两岸中华传统文化学生文艺营是由哪些学校共同举办的？,第五届海峡两岸中华传统文化学生文艺营是由北京市京源学校、台北私立静心中学、济南汇才学校和天津英华实验学校共同举办的。,由北京市京源学校、台北市私立静心中学、济南汇才学校、天津英华实验学校共同举办,由北京市京源学校、台北市私立静心中学、济南汇才学校、天津英华实验学校共同举办,0.0000,0.7500,NA,NA,12.3965,1.2377,13.6342,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe53b,questanswer_1doc,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式是由哪个机构主办的，并且在哪个城市设立了线上主会场？,该活动由广西壮族自治区侨务办公室主办，在广西南宁市设立了线上主会场。,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式由广西华侨学校主办，并在南宁设立了线上主会场,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式由广西华侨学校主办，并在南宁设立了线上主会场,0.0000,0.3871,NA,NA,13.6897,3.1577,16.8473,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe557,questanswer_1doc,美国前总统特朗普的“密件案”庭审工作将于哪一年哪一天开始，预计持续多久？,特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,美国前总统特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,美国前总统特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,0.0000,0.9333,NA,NA,11.9259,0.6741,12.6000,
T5_关键词偏多_v6k10g4,full,64fa9b27b82641eb8ecbe582,questanswer_1doc,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口发生了什么现象，持续了多长时间？,菲律宾火山地震研究所观测到马荣火山顶部火山口发生了持续28秒的短时熔岩喷射。,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口出现两次短暂熔岩喷发，持续时间为过去24小时。,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口出现两次短暂熔岩喷发，持续时间为过去24小时。,0.0000,0.6809,NA,NA,12.0644,0.8530,12.9174,
