run_label,mode,id,type,question,gold_answer,pred_answer,pred_answer_raw,em,char_f1,evidence_strict_hit,evidence_any_hit,retrieve_sec,llm_sec,latency_sec,error
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2f7,questanswer_1doc,河北省农林科学院针对受灾农作物提出的减灾防灾措施中，对于玉米应采取哪些技术措施？,针对玉米，河北省农林科学院建议应密切关注田间病虫草害发生趋势，并及时采取“一喷多防”技术措施防控病虫草害。,针对玉米应采取排涝降渍、补栏补苗、强化病虫害监测及改种短生育期杂粮杂豆或蔬菜等技术措施，并在灾后落实追施肥、“一喷多促”等恢复生产措施,针对玉米应采取排涝降渍、补栏补苗、强化病虫害监测及改种短生育期杂粮杂豆或蔬菜等技术措施，并在灾后落实追施肥、“一喷多促”等恢复生产措施,0.0000,0.3833,NA,NA,11.6085,0.9659,12.5744,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe2fe,questanswer_1doc,在第31届世界大学生夏季运动会游泳比赛中，河北选手李冰洁共获得了多少枚金牌？,李冰洁在本届大运会共收获8金。,李冰洁在第31届世界大学生夏季运动会游泳比赛中共获得了8枚金牌，并在女子400米自由泳、女子4×100米混合泳接力等项目中夺冠，同时参与的多个接力项目也全部获得金牌。,李冰洁在第31届世界大学生夏季运动会游泳比赛中共获得了8枚金牌，并在女子400米自由泳、女子4×100米混合泳接力等项目中夺冠，同时参与的多个接力项目也全部获得金牌。,0.0000,0.2653,NA,NA,11.8494,0.8441,12.6935,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe35a,questanswer_1doc,截至2023年8月11日，河北省植保植检总站在哪些城市发现了玉米南方锈病？,河北省植保植检总站截至2023年8月11日在河北邯郸、邢台、石家庄、沧州4市多地发现了玉米南方锈病。,截至2023年8月11日，河北省植保植检总站在河北邯郸、邢台、石家庄、沧州4市多地发现了玉米南方锈病。,截至2023年8月11日，河北省植保植检总站在河北邯郸、邢台、石家庄、沧州4市多地发现了玉米南方锈病。,0.0000,0.9901,NA,NA,10.9311,0.6708,11.6019,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe376,questanswer_1doc,根据《河北省幼儿园收费管理办法》，公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过多少百分比？,公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过30%。,根据《河北省幼儿园收费管理办法》，公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过50%。,根据《河北省幼儿园收费管理办法》，公办幼儿园在寒、暑假期间向幼儿开放时，保教费最高上浮幅度不得超过50%。,0.0000,0.7865,NA,NA,12.1649,0.7740,12.9388,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe37a,questanswer_1doc,国家税务总局唐山市税务局推出的10项举措主要围绕哪4个方面，以助力唐山市民营经济的发展？,国家税务总局唐山市税务局推出的10项举措主要围绕推动党建业务互促共进、推动精细服务提质提效、营造公平竞争市场环境、构建精诚共治工作格局这4个方面，以助力唐山市民营经济的发展。,国家税务总局唐山市税务局推出的10项举措主要围绕支持中小微企业和个体工商户发展、便利税费优惠申报享受、及时响应经营主体合理诉求以及强化督导推进落地，以助力唐山市民营经济的发展。,国家税务总局唐山市税务局推出的10项举措主要围绕支持中小微企业和个体工商户发展、便利税费优惠申报享受、及时响应经营主体合理诉求以及强化督导推进落地，以助力唐山市民营经济的发展。,0.0000,0.5371,NA,NA,12.1457,0.8401,12.9859,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a2,questanswer_1doc,全加促进中国和平统一委员会(卡尔加里区)在其声明中谴责了民进党2024年台湾地区领导人选举参选人赖清德，请问具体谴责的是哪一论调，并指出这种论调的本质是什么？,全加促进中国和平统一委员会(卡尔加里区)谴责了赖清德提出的所谓“四大支柱”论调，并指出这种论调的本质是换汤不换药的坚持“台独”理念，打着“和平”旗号的反和平“纲领”。,全加华人促进中国和平统一委员会(卡加利区)在其声明中谴责了赖清德“挟洋谋独”的论调，这种论调的本质是企图倚靠外部势力分裂国家、破坏中国领土主权完整并危害两岸关系的“台独”行径。,全加华人促进中国和平统一委员会(卡加利区)在其声明中谴责了赖清德“挟洋谋独”的论调，这种论调的本质是企图倚靠外部势力分裂国家、破坏中国领土主权完整并危害两岸关系的“台独”行径。,0.0000,0.5380,NA,NA,13.0866,1.3048,14.3914,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a3,questanswer_1doc,河南籍作家张惠雯的短篇小说集《在北方》由哪家出版社出版，并主要聚焦于哪个群体的生活？,《在北方》由北京十月文艺出版社出版，主要聚焦生活在美国的华人群体，尤其是中年女性的情感与婚姻生活。,《在北方》由作家出版社出版，并主要聚焦于海外华人生活,《在北方》由作家出版社出版，并主要聚焦于海外华人生活,0.0000,0.5333,NA,NA,12.1305,1.0494,13.1799,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a4,questanswer_1doc,在新西兰克赖斯特彻奇市失踪的中国公民包燕飞最后一次被看到是在哪个地区，以及她失踪的具体时间是什么时候？,包燕飞最后一次被看到是在威格拉姆(Wigram)地区，她失踪的具体时间是7月19日上午10点30分左右。,中国公民包燕飞最后一次被看到是在新西兰克赖斯特彻奇市霍恩比地区特雷弗街的一处待售房屋，具体时间为2023年7月19日上午。,中国公民包燕飞最后一次被看到是在新西兰克赖斯特彻奇市霍恩比地区特雷弗街的一处待售房屋，具体时间为2023年7月19日上午。,0.0000,0.5310,NA,NA,11.6321,0.9108,12.5429,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3a7,questanswer_1doc,广东省侨联十一届四次全委会议选举了谁为省侨联主席？,李丰当选为广东省侨联主席。,李丰当选为省侨联主席,李丰当选为省侨联主席,0.0000,0.8696,NA,NA,11.0961,0.4861,11.5822,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3ad,questanswer_1doc,2023年“中国寻根之旅”夏令营江苏营的开营仪式在哪里举行，以及有哪些组织的营员代表进行了才艺表演？,2023年“中国寻根之旅”夏令营江苏营的开营仪式在南京市艺术小学举行，加拿大魁北克孔子学院、奥地利维也纳中文教育中心、比荷卢江苏总商会的营员代表进行了才艺表演。,2023年“中国寻根之旅”夏令营江苏盐城营的开营仪式在江苏盐城举行，营员代表来自美国、加拿大、德国、意大利、马来西亚、新加坡等国家，并在活动期间进行了书法小评比、课后小比赛、手工制作体验、趣味活动等才艺展示。,2023年“中国寻根之旅”夏令营江苏盐城营的开营仪式在江苏盐城举行，营员代表来自美国、加拿大、德国、意大利、马来西亚、新加坡等国家，并在活动期间进行了书法小评比、课后小比赛、手工制作体验、趣味活动等才艺展示。,0.0000,0.5217,NA,NA,11.6404,1.1035,12.7438,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3b2,questanswer_1doc,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出是在哪个城市和场馆举行的？,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出是在雅加达的伊斯梅尔玛祖基艺术中心举行的。,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出于7月19日在雅加达伊斯梅尔玛祖基艺术中心举行。,新疆木卡姆艺术团在印尼巡回演出的开幕式及首场演出于7月19日在雅加达伊斯梅尔玛祖基艺术中心举行。,0.0000,0.9032,NA,NA,11.3614,0.8352,12.1966,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3bb,questanswer_1doc,中国驻伊拉克大使馆在2023年7月20日发布的消息中，提醒中国公民谨慎前往伊拉克的主要原因是什么？,主要原因是伊拉克当前安全形势复杂严峻，恐怖袭击多发，且伊拉克政府正在筹备举行地方选举，可能进一步影响安全形势。,中国驻伊拉克使馆在2023年7月20日发布的消息中提醒中国公民谨慎前往伊拉克的主要原因是伊拉克安全形势严峻，部分省份恐怖袭击事件和恶性治安事件多发，外国公民人身安全无法得到保障。,中国驻伊拉克使馆在2023年7月20日发布的消息中提醒中国公民谨慎前往伊拉克的主要原因是伊拉克安全形势严峻，部分省份恐怖袭击事件和恶性治安事件多发，外国公民人身安全无法得到保障。,0.0000,0.4167,NA,NA,11.7991,1.7662,13.5653,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe3ca,questanswer_1doc,首届中国国际供应链促进博览会英国站路演在伦敦举办的日期是什么时候？,首届中国国际供应链促进博览会英国站路演在伦敦举办的日期是2023年7月19日。,首届中国国际供应链促进博览会英国推介会于7月19日在伦敦举行。,首届中国国际供应链促进博览会英国推介会于7月19日在伦敦举行。,0.0000,0.7429,NA,NA,10.9629,0.5504,11.5133,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe449,questanswer_1doc,在2023年7月20日举行的东南亚孔子学院联席会议上，有哪些国家的新建孔子学院被授牌？,在2023年7月20日举行的东南亚孔子学院联席会议上，来自马来西亚、泰国、印度尼西亚、新加坡的五所新建孔子学院被授牌。,在2023年7月20日举行的东南亚孔子学院联席会议上，未提及具体国家的新建孔子学院被授牌。,在2023年7月20日举行的东南亚孔子学院联席会议上，未提及具体国家的新建孔子学院被授牌。,0.0000,0.7500,NA,NA,11.6042,0.7153,12.3195,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe44f,questanswer_1doc,美国国会参议院司法委员会在2023年7月20日表决通过的议案，旨在对哪个机构的成员设置职业道德准则？,该议案旨在对联邦最高法院的大法官设置职业道德准则。,美国国会参议院司法委员会在2023年7月20日表决通过的议案，旨在对法官、检察官惩戒委员会的成员设置职业道德准则。,美国国会参议院司法委员会在2023年7月20日表决通过的议案，旨在对法官、检察官惩戒委员会的成员设置职业道德准则。,0.0000,0.4634,NA,NA,11.6139,0.6356,12.2495,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe455,questanswer_1doc,在2023年7月20日召开的广东省侨联十一届四次全委会议上，谁被当选为广东省侨联主席？,李丰被当选为广东省侨联主席。,在2023年7月20日召开的广东省侨联十一届四次全委会议上，李丰被当选为广东省侨联主席。,在2023年7月20日召开的广东省侨联十一届四次全委会议上，李丰被当选为广东省侨联主席。,0.0000,0.4828,NA,NA,11.6932,0.8773,12.5705,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe45d,questanswer_1doc,在广州南沙民心港人子弟学校举行的“新时代好少年”走读湾区研学行活动中，共发布了多少条研学路线，并且这些路线覆盖了哪些城市？,活动中共发布了26条研学路线，这些路线以广州为中心，辐射整个大湾区，涵盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并计划未来将覆盖“9+2”所有大湾区城市。,共发布了26条研学路线，覆盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并将未来扩展至“9+2”所有大湾区城市。,共发布了26条研学路线，覆盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并将未来扩展至“9+2”所有大湾区城市。,0.0000,0.8027,NA,NA,12.2940,0.8676,13.1616,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe466,questanswer_1doc,通过韦布空间望远镜观测，研究人员发现了哪种元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了哪个关于宇宙尘埃形成的假设？,研究人员通过韦布空间望远镜观测发现了碳尘埃存在于少于10亿年历史的星系中，这一发现挑战了现有的关于宇宙尘埃形成的假设，该假设认为较重的元素形成得没那么快。,通过韦布空间望远镜观测，研究人员发现了碳元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了宇宙尘埃形成过程中较重元素不可能在早期快速形成的假设。,通过韦布空间望远镜观测，研究人员发现了碳元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了宇宙尘埃形成过程中较重元素不可能在早期快速形成的假设。,0.0000,0.8289,NA,NA,12.9639,0.7368,13.7007,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe47d,questanswer_1doc,2023年“中国寻根之旅”夏令营在海南三亚举办的开营日期是哪一天？来自哪些国家的华裔青少年参加了这次夏令营？,2023年“中国寻根之旅”夏令营在海南三亚的开营日期是7月20日。来自德国、丹麦、波兰等国家的40名华裔青少年参加了这次夏令营。,2019年“中国寻根之旅”夏令营海南三亚营开营仪式在三亚华侨学校举行，来自柬埔寨的40名华裔青少年参加此次夏令营并开启为期十天的寻根之旅。,2019年“中国寻根之旅”夏令营海南三亚营开营仪式在三亚华侨学校举行，来自柬埔寨的40名华裔青少年参加此次夏令营并开启为期十天的寻根之旅。,0.0000,0.6165,NA,NA,12.2443,0.9727,13.2170,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe485,questanswer_1doc,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有多少人遇难，又有多少人被困？,至少有16人遇难，且仍有多人被困。,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有16人遇难且仍有逾100人受困。,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有16人遇难且仍有逾100人受困。,0.0000,0.4348,NA,NA,12.2535,0.9811,13.2346,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe49f,questanswer_1doc,第五届“嘉庚风·中华情”香港集美校友后裔夏令营的开营仪式在哪个地点举行，并且这次夏令营活动将在哪些地方开展？,第五届“嘉庚风·中华情”香港集美校友后裔夏令营的开营仪式在集美闽台研学总部|万千极美营地举行，这次夏令营活动将在厦门、泉州、漳州三地开展。,无法确定,无法确定,0.0000,0.0000,NA,NA,12.4786,0.4300,12.9086,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe51d,questanswer_1doc,中国驻津巴布韦大使馆提醒在津同胞采取哪些措施来提高安全防范意识？,中国驻津巴布韦大使馆提醒在津同胞提高安全防范意识的措施包括：不携带大量现金，避免财物外露；谨慎安排出行计划，提前了解目的地和途中的安全动态；开车外出时锁好车门、车窗，不在车内放置贵重物品；避免参与或围观大型集会、游行示威等活动；避免在夜间出入酒吧、夜店等娱乐场所，不从事涉黄赌毒活动。,密切关注当地疫情发展并严格遵守防疫政策，加强安全防范，注意人身财产安全，避免在人员集中地区逗留、围观，尽快返回驻地，并妥善保管个人护照。,密切关注当地疫情发展并严格遵守防疫政策，加强安全防范，注意人身财产安全，避免在人员集中地区逗留、围观，尽快返回驻地，并妥善保管个人护照。,0.0000,0.2190,NA,NA,11.0665,0.9816,12.0481,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe53a,questanswer_1doc,第五届海峡两岸中华传统文化学生文艺营是由哪些学校共同举办的？,第五届海峡两岸中华传统文化学生文艺营是由北京市京源学校、台北私立静心中学、济南汇才学校和天津英华实验学校共同举办的。,由北京市京源学校、台北私立静心中学、济南汇才学校、天津英华实验学校共同举办,由北京市京源学校、台北私立静心中学、济南汇才学校、天津英华实验学校共同举办,0.0000,0.7579,NA,NA,11.0698,1.1309,12.2007,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe53b,questanswer_1doc,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式是由哪个机构主办的，并且在哪个城市设立了线上主会场？,该活动由广西壮族自治区侨务办公室主办，在广西南宁市设立了线上主会场。,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式由北京师范大学人文宗教高等研究院、中国文化院、凤凰新媒体与台湾旺旺中时媒体集团、佛光山文教基金会共同主办，并在南宁设立了线上主会场。,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式由北京师范大学人文宗教高等研究院、中国文化院、凤凰新媒体与台湾旺旺中时媒体集团、佛光山文教基金会共同主办，并在南宁设立了线上主会场。,0.0000,0.2336,NA,NA,12.7411,1.5705,14.3116,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe557,questanswer_1doc,美国前总统特朗普的“密件案”庭审工作将于哪一年哪一天开始，预计持续多久？,特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,美国前总统特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,美国前总统特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,0.0000,0.9333,NA,NA,10.9499,0.7794,11.7294,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe582,questanswer_1doc,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口发生了什么现象，持续了多长时间？,菲律宾火山地震研究所观测到马荣火山顶部火山口发生了持续28秒的短时熔岩喷射。,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口出现两次短暂熔岩喷发，并伴有地震和次声信号，持续时间未明确提及。,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口出现两次短暂熔岩喷发，并伴有地震和次声信号，持续时间未明确提及。,0.0000,0.6214,NA,NA,11.5756,0.9242,12.4998,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe14c,questanswer_1doc,"国家卫生健康委员会于2023年7月28日启动了名为""启明行动""的专项活动，旨在针对特定群体的特定健康问题进行防控。请问这项活动具体针对哪个群体的健康问题？同时，请提供该活动所依据的指导性文件的名称。",“启明行动”是为了防控儿童青少年的近视问题，并发布了《防控儿童青少年近视核心知识十条》。,“启明行动”针对儿童青少年的近视健康问题，所依据的指导性文件名称为《防控儿童青少年近视核心知识十条》。,“启明行动”针对儿童青少年的近视健康问题，所依据的指导性文件名称为《防控儿童青少年近视核心知识十条》。,0.0000,0.7579,NA,NA,15.0438,0.7553,15.7992,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe14d,questanswer_1doc,最近，陕西省西安市发放大量了体育类电子消费券，供市民使用。这些电子消费券的具体金额是多少？可以在多少家体育场馆使用？,陕西西安市发放了500万元体育类电子消费券，市民可以在全市173家体育场馆使用这些消费券。,满200减80、满120减50、满60减30、满40减20、满20减10和满10减5共六个面额的消费券，可在西安市参与活动的体育场馆使用,满200减80、满120减50、满60减30、满40减20、满20减10和满10减5共六个面额的消费券，可在西安市参与活动的体育场馆使用,0.0000,0.3540,NA,NA,13.2382,1.1168,14.3551,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe156,questanswer_1doc,国家药监局在对哪5个品种的医疗器械进行产品质量监督抽检时，共发现了多少批（台）产品不符合标准规定？,国家药监局在对牙科低压电动马达、贴敷类医疗器械（远红外治疗贴、磁疗贴、穴位磁疗贴）、立式压力蒸汽灭菌器、电动吸引器和人体血液及血液成分袋式塑料容器（血袋）这5个品种进行产品质量监督抽检时，共发现了12批（台）产品不符合标准规定。,牙科低压电动马达、贴敷类医疗器械（远红外治疗贴、磁疗贴、穴位磁疗贴）、天然胶乳橡胶避孕套、医用外科口罩、鼻内窥镜等5个品种的医疗器械在产品质量监督抽检中，共发现了12批（台）产品不符合标准规定,牙科低压电动马达、贴敷类医疗器械（远红外治疗贴、磁疗贴、穴位磁疗贴）、天然胶乳橡胶避孕套、医用外科口罩、鼻内窥镜等5个品种的医疗器械在产品质量监督抽检中，共发现了12批（台）产品不符合标准规定,0.0000,0.6667,NA,NA,12.4663,1.0669,13.5332,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe164,questanswer_1doc,在江苏省中医院副主任中医师徐顺娟提出的大暑养生建议中，她强调了养生的关键在于养护哪两个方面？,徐顺娟强调大暑养生的关键在于养“心阴”和护“脾气”。,大暑养生关键在养“心阴”、护“脾气”,大暑养生关键在养“心阴”、护“脾气”,0.0000,0.7727,NA,NA,13.0018,0.5071,13.5089,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe17a,questanswer_1doc,国务院办公厅转发的《关于恢复和扩大消费措施》通知中提到的优化汽车购买使用管理措施包括哪些具体政策？,优化汽车购买使用管理的具体政策包括：各地区不得新增汽车限购措施，已实施限购的地区优化汽车限购措施；全面取消二手车限迁、便利二手车交易登记；鼓励以旧换新，不得对非本地生产的汽车实施歧视性政策；加大汽车消费金融支持力度；增加城市停车位供给，改善人员密集场所和景区停车条件，推进车位资源共享利用。,优化汽车购买使用管理措施包括各地区不得新增汽车限购措施，已实施限购的地区因地制宜优化汽车限购措施，并支持新能源汽车消费，落实构建高质量充电基础设施体系、支持新能源汽车下乡、延续和优化新能源汽车车辆购置税减免等政策。,优化汽车购买使用管理措施包括各地区不得新增汽车限购措施，已实施限购的地区因地制宜优化汽车限购措施，并支持新能源汽车消费，落实构建高质量充电基础设施体系、支持新能源汽车下乡、延续和优化新能源汽车车辆购置税减免等政策。,0.0000,0.5159,NA,NA,12.1671,1.5134,13.6805,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe187,questanswer_1doc,在最近发表在《自然》杂志上的癌症研究中，名为NP137的治疗性单克隆抗体在人体试验中对多少名晚期子宫内膜癌患者显示出了抗肿瘤响应？,在人体试验中，NP137对9名晚期子宫内膜癌患者显示出了抗肿瘤响应。,在最近发表在《自然》杂志上的癌症研究中，名为NP137的治疗性单克隆抗体在人体试验中对9名晚期子宫内膜癌患者显示出了抗肿瘤响应。,在最近发表在《自然》杂志上的癌症研究中，名为NP137的治疗性单克隆抗体在人体试验中对9名晚期子宫内膜癌患者显示出了抗肿瘤响应。,0.0000,0.6939,NA,NA,13.5114,0.8623,14.3737,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe190,questanswer_1doc,根据首都医科大学宣武医院皮肤科副主任医师常晓的建议，如果户外活动超过半小时，或者紫外线强烈时，应该采取什么样的防晒措施？,如果户外活动超过半小时，或者紫外线强烈时，建议采用硬防晒叠加涂抹防晒霜的防晒措施。,应采用硬防晒叠加涂抹防晒霜的措施,应采用硬防晒叠加涂抹防晒霜的措施,0.0000,0.5263,NA,NA,13.4423,1.6394,15.0817,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe1e6,questanswer_1doc,根据中南大学湘雅三医院眼科副主任医师曹燕娜的说法，儿童青少年患上干眼症的原因有哪些？,儿童青少年患上干眼症的原因包括长时间用眼、使用电子产品，屈光不正，戴接触镜，结膜过敏等。,儿童青少年患上干眼症的原因包括长时间使用电子屏幕导致眨眼减少、泪液蒸发加快，学习任务繁重、长期佩戴角膜接触镜、睡眠不足破坏泪膜根基，挑食偏食导致维生素A缺乏影响角膜健康，以及屈光不正未被矫正引发视疲劳和眼表慢性炎症反应，并且由于表达能力弱、检查配合度低及对发病因素认识不足，易出现误诊漏诊。,儿童青少年患上干眼症的原因包括长时间使用电子屏幕导致眨眼减少、泪液蒸发加快，学习任务繁重、长期佩戴角膜接触镜、睡眠不足破坏泪膜根基，挑食偏食导致维生素A缺乏影响角膜健康，以及屈光不正未被矫正引发视疲劳和眼表慢性炎症反应，并且由于表达能力弱、检查配合度低及对发病因素认识不足，易出现误诊漏诊。,0.0000,0.3915,NA,NA,12.8813,2.0461,14.9274,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe1f2,questanswer_1doc,根据布鲁诺·比佐泽罗·佩罗尼进行的研究，每天食用多少克坚果可以将抑郁症的风险降低17%？,每天食用30克坚果可以将抑郁症的风险降低17%。,每天食用30克坚果可以将抑郁症的风险降低17%。,每天食用30克坚果可以将抑郁症的风险降低17%。,1.0000,1.0000,NA,NA,12.7017,0.6967,13.3984,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe20e,questanswer_1doc,国家市场监督管理总局在2023年8月11日发布的召回公告中，林肯、保时捷、宝马三个品牌共计召回了多少辆乘用车？,林肯、保时捷、宝马三个品牌共计召回了83161辆乘用车。,2023年8月11日，国家市场监督管理总局发布的召回公告中，林肯品牌共召回74081辆（包括林肯大陆11480辆、林肯领航员2556辆、林肯MKC 69045辆），保时捷品牌涉及部分Macan和Panamera车型共计1138134辆，但宝马品牌未在该日期的公告中提及，因此三者合计为74081辆并在相关公告中明确列出。,2023年8月11日，国家市场监督管理总局发布的召回公告中，林肯品牌共召回74081辆（包括林肯大陆11480辆、林肯领航员2556辆、林肯MKC 69045辆），保时捷品牌涉及部分Macan和Panamera车型共计1138134辆，但宝马品牌未在该日期的公告中提及，因此三者合计为74081辆并在相关公告中明确列出。,0.0000,0.2553,NA,NA,13.3200,1.7593,15.0793,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe21b,questanswer_1doc,在海南大学南繁种业与生命健康院士论坛上，中国科学院院士杨正林揭示了脂代谢异常代谢机制导致盲目，并提到了哪两种与脂代谢有关的致盲疾病？,杨正林院士揭示了脂代谢异常致盲机制，并特别提到了年龄相关性黄斑变性（AMD）和青光眼这两种与脂代谢有关的致盲疾病。,无法确定,无法确定,0.0000,0.0000,NA,NA,14.2495,0.4411,14.6906,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe237,questanswer_1doc,根据上海市卫健委发布的公众号文章，甲亢患者在饮食上应该避免哪些类型的食物和药物？,甲亢患者应该避免食用高碘食物，如海带、紫菜、苔条、海蜇等，以及海蟹、贻贝、虾皮等。同时，应使用无碘盐烹饪并减少在外就餐，避免使用含碘药物如胺碘酮、碘酊，以及含海藻成分的化妆品。,甲亢患者应避免高糖高脂肪的糕点巧克力薯片、油炸主食如油条油饼、腌制类食品如豆腐乳酱菜咸菜、含糖饮料糖果奶油蛋糕、煎炸烧烤腌薰类食物、蜂王浆雪蛤及成分不明的保健品，同时应限制食盐摄入并避免烫食和刺激性饮料。,甲亢患者应避免高糖高脂肪的糕点巧克力薯片、油炸主食如油条油饼、腌制类食品如豆腐乳酱菜咸菜、含糖饮料糖果奶油蛋糕、煎炸烧烤腌薰类食物、蜂王浆雪蛤及成分不明的保健品，同时应限制食盐摄入并避免烫食和刺激性饮料。,0.0000,0.3684,NA,NA,13.2752,1.2984,14.5735,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe249,questanswer_1doc,《食用农产品市场销售质量安全监督管理办法》将于哪一年的哪一天起正式实施？,《食用农产品市场销售质量安全监督管理办法》将于2023年12月1日起正式实施。,《食用农产品市场销售质量安全监督管理办法》将于2023年12月1日起正式实施。,《食用农产品市场销售质量安全监督管理办法》将于2023年12月1日起正式实施。,1.0000,1.0000,NA,NA,11.4760,0.7130,12.1890,
T3_全放宽_v8k8g8,full,64fa9b27b82641eb8ecbe25b,questanswer_1doc,在2023年全国田径锦标赛中，河北省运动员共获得了多少金牌，并请列出至少两项赛事中河北省运动员获得金牌的项目和成绩。,河北省运动员在2023年全国田径锦标赛中共获得了4枚金牌。其中，女子铅球比赛中巩立姣以19.67米的成绩夺冠，男子跳远比赛中韦昕宇以8.17米的成绩夺得金牌。,在2023年全国田径锦标赛中，河北省运动员共获得1枚金牌，并在男子跳远项目中由韦昕宇以8.17米的成绩夺得金牌，同时在男子成年组35公里比赛中由王欣以2小时39分08秒的成绩获得金牌。,在2023年全国田径锦标赛中，河北省运动员共获得1枚金牌，并在男子跳远项目中由韦昕宇以8.17米的成绩夺得金牌，同时在男子成年组35公里比赛中由王欣以2小时39分08秒的成绩获得金牌。,0.0000,0.7018,NA,NA,13.6819,1.1685,14.8503,
