run_label,mode,id,type,question,gold_answer,pred_answer,pred_answer_raw,em,char_f1,evidence_strict_hit,evidence_any_hit,retrieve_sec,llm_sec,latency_sec,error
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe45d,questanswer_1doc,在广州南沙民心港人子弟学校举行的“新时代好少年”走读湾区研学行活动中，共发布了多少条研学路线，并且这些路线覆盖了哪些城市？,活动中共发布了26条研学路线，这些路线以广州为中心，辐射整个大湾区，涵盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并计划未来将覆盖“9+2”所有大湾区城市。,共发布了26条研学路线，覆盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并将未来扩展至“9+2”所有大湾区城市。,共发布了26条研学路线，覆盖了深圳、佛山、东莞、珠海、中山、惠州、江门、肇庆等城市，并将未来扩展至“9+2”所有大湾区城市。,0.0000,0.8027,NA,NA,12.2940,0.8676,13.1616,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe466,questanswer_1doc,通过韦布空间望远镜观测，研究人员发现了哪种元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了哪个关于宇宙尘埃形成的假设？,研究人员通过韦布空间望远镜观测发现了碳尘埃存在于少于10亿年历史的星系中，这一发现挑战了现有的关于宇宙尘埃形成的假设，该假设认为较重的元素形成得没那么快。,通过韦布空间望远镜观测，研究人员发现了碳元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了宇宙尘埃形成过程中较重元素不可能在早期快速形成的假设。,通过韦布空间望远镜观测，研究人员发现了碳元素的尘埃存在于少于10亿年历史的星系中，这一发现挑战了宇宙尘埃形成过程中较重元素不可能在早期快速形成的假设。,0.0000,0.8289,NA,NA,12.9639,0.7368,13.7007,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe47d,questanswer_1doc,2023年“中国寻根之旅”夏令营在海南三亚举办的开营日期是哪一天？来自哪些国家的华裔青少年参加了这次夏令营？,2023年“中国寻根之旅”夏令营在海南三亚的开营日期是7月20日。来自德国、丹麦、波兰等国家的40名华裔青少年参加了这次夏令营。,2019年“中国寻根之旅”夏令营海南三亚营开营仪式在三亚华侨学校举行，来自柬埔寨的40名华裔青少年参加此次夏令营并开启为期十天的寻根之旅。,2019年“中国寻根之旅”夏令营海南三亚营开营仪式在三亚华侨学校举行，来自柬埔寨的40名华裔青少年参加此次夏令营并开启为期十天的寻根之旅。,0.0000,0.6165,NA,NA,12.2443,0.9727,13.2170,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe485,questanswer_1doc,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有多少人遇难，又有多少人被困？,至少有16人遇难，且仍有多人被困。,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有16人遇难且仍有逾100人受困。,在2023年7月19日发生的印度西部马哈拉施特拉邦山体滑坡事件中，至少有16人遇难且仍有逾100人受困。,0.0000,0.4348,NA,NA,12.2535,0.9811,13.2346,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe49f,questanswer_1doc,第五届“嘉庚风·中华情”香港集美校友后裔夏令营的开营仪式在哪个地点举行，并且这次夏令营活动将在哪些地方开展？,第五届“嘉庚风·中华情”香港集美校友后裔夏令营的开营仪式在集美闽台研学总部|万千极美营地举行，这次夏令营活动将在厦门、泉州、漳州三地开展。,无法确定,无法确定,0.0000,0.0000,NA,NA,12.4786,0.4300,12.9086,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe51d,questanswer_1doc,中国驻津巴布韦大使馆提醒在津同胞采取哪些措施来提高安全防范意识？,中国驻津巴布韦大使馆提醒在津同胞提高安全防范意识的措施包括：不携带大量现金，避免财物外露；谨慎安排出行计划，提前了解目的地和途中的安全动态；开车外出时锁好车门、车窗，不在车内放置贵重物品；避免参与或围观大型集会、游行示威等活动；避免在夜间出入酒吧、夜店等娱乐场所，不从事涉黄赌毒活动。,密切关注当地疫情发展并严格遵守防疫政策，加强安全防范，注意人身财产安全，避免在人员集中地区逗留、围观，尽快返回驻地，并妥善保管个人护照。,密切关注当地疫情发展并严格遵守防疫政策，加强安全防范，注意人身财产安全，避免在人员集中地区逗留、围观，尽快返回驻地，并妥善保管个人护照。,0.0000,0.2190,NA,NA,11.0665,0.9816,12.0481,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe53a,questanswer_1doc,第五届海峡两岸中华传统文化学生文艺营是由哪些学校共同举办的？,第五届海峡两岸中华传统文化学生文艺营是由北京市京源学校、台北私立静心中学、济南汇才学校和天津英华实验学校共同举办的。,由北京市京源学校、台北私立静心中学、济南汇才学校、天津英华实验学校共同举办,由北京市京源学校、台北私立静心中学、济南汇才学校、天津英华实验学校共同举办,0.0000,0.7579,NA,NA,11.0698,1.1309,12.2007,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe53b,questanswer_1doc,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式是由哪个机构主办的，并且在哪个城市设立了线上主会场？,该活动由广西壮族自治区侨务办公室主办，在广西南宁市设立了线上主会场。,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式由北京师范大学人文宗教高等研究院、中国文化院、凤凰新媒体与台湾旺旺中时媒体集团、佛光山文教基金会共同主办，并在南宁设立了线上主会场。,2023年“红烛故乡行·海外华文学校骨干教师线上培训班”暨教材教具捐赠仪式由北京师范大学人文宗教高等研究院、中国文化院、凤凰新媒体与台湾旺旺中时媒体集团、佛光山文教基金会共同主办，并在南宁设立了线上主会场。,0.0000,0.2336,NA,NA,12.7411,1.5705,14.3116,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe557,questanswer_1doc,美国前总统特朗普的“密件案”庭审工作将于哪一年哪一天开始，预计持续多久？,特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,美国前总统特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,美国前总统特朗普的“密件案”庭审工作将于2024年5月20日开始，预计持续两周。,0.0000,0.9333,NA,NA,10.9499,0.7794,11.7294,
T2_均衡基线_v5k5g5,full,64fa9b27b82641eb8ecbe582,questanswer_1doc,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口发生了什么现象，持续了多长时间？,菲律宾火山地震研究所观测到马荣火山顶部火山口发生了持续28秒的短时熔岩喷射。,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口出现两次短暂熔岩喷发，并伴有地震和次声信号，持续时间未明确提及。,菲律宾火山地震研究所在2023年7月21日观测到马荣火山顶部火山口出现两次短暂熔岩喷发，并伴有地震和次声信号，持续时间未明确提及。,0.0000,0.6214,NA,NA,11.5756,0.9242,12.4998,
